user_id,song_id,rating
lfm_u_515,lfm_a_1106,2.249
lfm_u_515,lfm_a_1187,2.072
lfm_u_515,lfm_a_1239,1.867
lfm_u_515,lfm_a_1242,2.184
lfm_u_515,lfm_a_1390,2.124
lfm_u_515,lfm_a_1627,1.893
lfm_u_515,lfm_a_1721,1.951
lfm_u_515,lfm_a_1881,1.951
lfm_u_515,lfm_a_1943,1.94
lfm_u_515,lfm_a_1950,2.074
lfm_u_515,lfm_a_2532,1.854
lfm_u_515,lfm_a_2627,2.033
lfm_u_515,lfm_a_2639,1.934
lfm_u_515,lfm_a_3258,1.877
lfm_u_515,lfm_a_3691,1.877
lfm_u_515,lfm_a_4079,1.864
lfm_u_515,lfm_a_4616,1.871
lfm_u_515,lfm_a_5428,1.887
lfm_u_515,lfm_a_6297,1.887
lfm_u_515,lfm_a_6785,1.867
lfm_u_515,lfm_a_7661,2.399
lfm_u_515,lfm_a_7662,2.215
lfm_u_515,lfm_a_7663,2.118
lfm_u_515,lfm_a_7664,2.056
lfm_u_515,lfm_a_7665,2.028
lfm_u_515,lfm_a_7666,2.028
lfm_u_515,lfm_a_7667,2.017
lfm_u_515,lfm_a_7668,2.01
lfm_u_515,lfm_a_7669,2.003
lfm_u_515,lfm_a_7670,1.937
lfm_u_515,lfm_a_7671,1.902
lfm_u_515,lfm_a_7672,1.88
lfm_u_515,lfm_a_7673,1.874
lfm_u_515,lfm_a_7674,1.867
lfm_u_515,lfm_a_7675,1.864
lfm_u_515,lfm_a_7676,1.861
lfm_u_516,lfm_a_7,3.716
lfm_u_516,lfm_a_39,3.349
lfm_u_516,lfm_a_72,2.956
lfm_u_516,lfm_a_89,2.486
lfm_u_516,lfm_a_172,2.987
lfm_u_516,lfm_a_173,2.62
lfm_u_516,lfm_a_227,2.301
lfm_u_516,lfm_a_292,2.308
lfm_u_516,lfm_a_300,2.757
lfm_u_516,lfm_a_378,2.329
lfm_u_516,lfm_a_412,2.145
lfm_u_516,lfm_a_481,2.938
lfm_u_516,lfm_a_487,3.261
lfm_u_516,lfm_a_497,3.276
lfm_u_516,lfm_a_518,2.13
lfm_u_516,lfm_a_522,2.841
lfm_u_516,lfm_a_524,3.038
lfm_u_516,lfm_a_544,2.286
lfm_u_516,lfm_a_718,2.271
lfm_u_516,lfm_a_724,2.352
lfm_u_516,lfm_a_816,3.011
lfm_u_516,lfm_a_903,2.718
lfm_u_516,lfm_a_917,2.166
lfm_u_516,lfm_a_930,2.467
lfm_u_516,lfm_a_972,2.207
lfm_u_516,lfm_a_986,2.341
lfm_u_516,lfm_a_1034,2.082
lfm_u_516,lfm_a_1083,2.313
lfm_u_516,lfm_a_1091,2.486
lfm_u_516,lfm_a_1194,2.064
lfm_u_516,lfm_a_1206,2.201
lfm_u_516,lfm_a_1244,3.731
lfm_u_516,lfm_a_1672,2.242
lfm_u_516,lfm_a_1673,3.958
lfm_u_516,lfm_a_1708,2.536
lfm_u_516,lfm_a_2184,2.022
lfm_u_516,lfm_a_3189,2.01
lfm_u_516,lfm_a_3244,2.573
lfm_u_516,lfm_a_3328,1.999
lfm_u_516,lfm_a_3367,2.845
lfm_u_516,lfm_a_3431,1.987
lfm_u_516,lfm_a_3896,2.046
lfm_u_516,lfm_a_5079,3.028
lfm_u_516,lfm_a_5102,2.155
lfm_u_516,lfm_a_7464,2.194
lfm_u_516,lfm_a_7677,2.852
lfm_u_516,lfm_a_7678,2.635
lfm_u_516,lfm_a_7679,2.467
lfm_u_516,lfm_a_7680,2.443
lfm_u_516,lfm_a_7681,2.283
lfm_u_517,lfm_a_107,2.158
lfm_u_517,lfm_a_121,1.961
lfm_u_517,lfm_a_154,2.29
lfm_u_517,lfm_a_196,2.218
lfm_u_517,lfm_a_231,2.05
lfm_u_517,lfm_a_434,2.043
lfm_u_517,lfm_a_604,2.026
lfm_u_517,lfm_a_629,1.917
lfm_u_517,lfm_a_703,2.111
lfm_u_517,lfm_a_981,2.169
lfm_u_517,lfm_a_1106,2.058
lfm_u_517,lfm_a_1155,2.089
lfm_u_517,lfm_a_1167,2.008
lfm_u_517,lfm_a_1424,1.934
lfm_u_517,lfm_a_1627,2.152
lfm_u_517,lfm_a_1717,2.147
lfm_u_517,lfm_a_1943,2.172
lfm_u_517,lfm_a_1946,2.271
lfm_u_517,lfm_a_2277,1.917
lfm_u_517,lfm_a_2292,1.929
lfm_u_517,lfm_a_2408,1.951
lfm_u_517,lfm_a_2535,2.15
lfm_u_517,lfm_a_2605,1.905
lfm_u_517,lfm_a_3026,2.207
lfm_u_517,lfm_a_3158,2.026
lfm_u_517,lfm_a_3693,1.977
lfm_u_517,lfm_a_4032,1.917
lfm_u_517,lfm_a_5925,2.072
lfm_u_517,lfm_a_6004,2.035
lfm_u_517,lfm_a_6915,1.999
lfm_u_517,lfm_a_7682,2.087
lfm_u_517,lfm_a_7683,2.082
lfm_u_517,lfm_a_7684,2.08
lfm_u_517,lfm_a_7685,2.064
lfm_u_517,lfm_a_7686,2.056
lfm_u_517,lfm_a_7687,2.039
lfm_u_517,lfm_a_7688,2.033
lfm_u_517,lfm_a_7689,2.013
lfm_u_517,lfm_a_7690,1.999
lfm_u_517,lfm_a_7691,1.994
lfm_u_517,lfm_a_7692,1.969
lfm_u_517,lfm_a_7693,1.937
lfm_u_517,lfm_a_7694,1.937
lfm_u_517,lfm_a_7695,1.934
lfm_u_517,lfm_a_7696,1.934
lfm_u_517,lfm_a_7697,1.923
lfm_u_517,lfm_a_7698,1.92
lfm_u_517,lfm_a_7699,1.914
lfm_u_517,lfm_a_7700,1.905
lfm_u_517,lfm_a_7701,1.905
lfm_u_518,lfm_a_55,2.469
lfm_u_518,lfm_a_67,3.255
lfm_u_518,lfm_a_89,3.106
lfm_u_518,lfm_a_257,1.507
lfm_u_518,lfm_a_265,1.547
lfm_u_518,lfm_a_288,2.841
lfm_u_518,lfm_a_289,3.144
lfm_u_518,lfm_a_292,2.904
lfm_u_518,lfm_a_295,3.264
lfm_u_518,lfm_a_298,1.531
lfm_u_518,lfm_a_300,2.526
lfm_u_518,lfm_a_306,1.603
lfm_u_518,lfm_a_320,1.657
lfm_u_518,lfm_a_321,1.972
lfm_u_518,lfm_a_333,2.2
lfm_u_518,lfm_a_344,2.293
lfm_u_518,lfm_a_349,1.977
lfm_u_518,lfm_a_378,1.499
lfm_u_518,lfm_a_461,2.73
lfm_u_518,lfm_a_466,1.987
lfm_u_518,lfm_a_475,1.761
lfm_u_518,lfm_a_498,1.979
lfm_u_518,lfm_a_523,1.799
lfm_u_518,lfm_a_524,1.951
lfm_u_518,lfm_a_531,1.674
lfm_u_518,lfm_a_543,1.908
lfm_u_518,lfm_a_679,1.899
lfm_u_518,lfm_a_686,2.145
lfm_u_518,lfm_a_701,2.066
lfm_u_518,lfm_a_790,2.058
lfm_u_518,lfm_a_793,2.074
lfm_u_518,lfm_a_797,1.7
lfm_u_518,lfm_a_802,2.54
lfm_u_518,lfm_a_903,2.226
lfm_u_518,lfm_a_908,1.887
lfm_u_518,lfm_a_913,1.996
lfm_u_518,lfm_a_1032,1.523
lfm_u_518,lfm_a_1043,1.531
lfm_u_518,lfm_a_1054,2.199
lfm_u_518,lfm_a_1447,1.663
lfm_u_518,lfm_a_1659,1.531
lfm_u_518,lfm_a_2080,1.507
lfm_u_518,lfm_a_4350,1.583
lfm_u_518,lfm_a_5749,2.391
lfm_u_518,lfm_a_6646,2.286
lfm_u_518,lfm_a_7702,1.71
lfm_u_518,lfm_a_7703,1.634
lfm_u_518,lfm_a_7704,1.583
lfm_u_518,lfm_a_7705,1.531
lfm_u_518,lfm_a_7706,1.49
lfm_u_519,lfm_a_13,2.086
lfm_u_519,lfm_a_72,2.56
lfm_u_519,lfm_a_183,2.204
lfm_u_519,lfm_a_198,2.912
lfm_u_519,lfm_a_234,2.199
lfm_u_519,lfm_a_370,2.634
lfm_u_519,lfm_a_377,2.278
lfm_u_519,lfm_a_487,2.152
lfm_u_519,lfm_a_490,2.113
lfm_u_519,lfm_a_706,2.715
lfm_u_519,lfm_a_807,2.087
lfm_u_519,lfm_a_917,3.524
lfm_u_519,lfm_a_918,3.477
lfm_u_519,lfm_a_920,2.793
lfm_u_519,lfm_a_922,2.442
lfm_u_519,lfm_a_928,2.844
lfm_u_519,lfm_a_936,2.388
lfm_u_519,lfm_a_940,2.949
lfm_u_519,lfm_a_944,2.104
lfm_u_519,lfm_a_946,2.132
lfm_u_519,lfm_a_954,2.373
lfm_u_519,lfm_a_959,2.177
lfm_u_519,lfm_a_1113,2.82
lfm_u_519,lfm_a_1339,2.58
lfm_u_519,lfm_a_1344,2.38
lfm_u_519,lfm_a_1358,2.872
lfm_u_519,lfm_a_1406,2.074
lfm_u_519,lfm_a_1788,2.676
lfm_u_519,lfm_a_1797,2.23
lfm_u_519,lfm_a_1803,2.369
lfm_u_519,lfm_a_1913,2.423
lfm_u_519,lfm_a_2004,2.183
lfm_u_519,lfm_a_2014,2.477
lfm_u_519,lfm_a_2342,2.618
lfm_u_519,lfm_a_2797,2.343
lfm_u_519,lfm_a_2972,2.592
lfm_u_519,lfm_a_3425,2.372
lfm_u_519,lfm_a_3739,2.274
lfm_u_519,lfm_a_3946,2.218
lfm_u_519,lfm_a_4342,2.259
lfm_u_519,lfm_a_4670,2.437
lfm_u_519,lfm_a_5115,2.147
lfm_u_519,lfm_a_5461,2.223
lfm_u_519,lfm_a_7707,3.284
lfm_u_519,lfm_a_7708,2.711
lfm_u_519,lfm_a_7709,2.517
lfm_u_519,lfm_a_7710,2.249
lfm_u_519,lfm_a_7711,2.247
lfm_u_519,lfm_a_7712,2.211
lfm_u_519,lfm_a_7713,2.132
lfm_u_520,lfm_a_30,2.869
lfm_u_520,lfm_a_55,1.896
lfm_u_520,lfm_a_64,1.977
lfm_u_520,lfm_a_72,3.936
lfm_u_520,lfm_a_89,2.08
lfm_u_520,lfm_a_159,2.299
lfm_u_520,lfm_a_181,3.318
lfm_u_520,lfm_a_187,2.806
lfm_u_520,lfm_a_189,2.287
lfm_u_520,lfm_a_190,2.311
lfm_u_520,lfm_a_198,2.75
lfm_u_520,lfm_a_221,1.833
lfm_u_520,lfm_a_238,1.857
lfm_u_520,lfm_a_490,2.01
lfm_u_520,lfm_a_707,1.867
lfm_u_520,lfm_a_880,3.304
lfm_u_520,lfm_a_1061,3.084
lfm_u_520,lfm_a_1072,2.584
lfm_u_520,lfm_a_1406,2.093
lfm_u_520,lfm_a_1705,2.279
lfm_u_520,lfm_a_1713,3.051
lfm_u_520,lfm_a_1817,2.509
lfm_u_520,lfm_a_1886,1.861
lfm_u_520,lfm_a_1913,2.885
lfm_u_520,lfm_a_1914,2.344
lfm_u_520,lfm_a_2735,1.945
lfm_u_520,lfm_a_2835,2.255
lfm_u_520,lfm_a_2858,1.85
lfm_u_520,lfm_a_3045,1.757
lfm_u_520,lfm_a_3367,2.171
lfm_u_520,lfm_a_3557,2.172
lfm_u_520,lfm_a_3945,2.687
lfm_u_520,lfm_a_4295,1.72
lfm_u_520,lfm_a_4308,2.696
lfm_u_520,lfm_a_5215,1.705
lfm_u_520,lfm_a_6263,2.05
lfm_u_520,lfm_a_6265,2.46
lfm_u_520,lfm_a_6267,1.999
lfm_u_520,lfm_a_7429,2.619
lfm_u_520,lfm_a_7514,1.989
lfm_u_520,lfm_a_7516,2.204
lfm_u_520,lfm_a_7714,2.861
lfm_u_520,lfm_a_7715,2.514
lfm_u_520,lfm_a_7716,2.396
lfm_u_520,lfm_a_7717,2.325
lfm_u_520,lfm_a_7718,2.244
lfm_u_520,lfm_a_7719,1.88
lfm_u_520,lfm_a_7720,1.81
lfm_u_520,lfm_a_7721,1.795
lfm_u_520,lfm_a_7722,1.753
lfm_u_521,lfm_a_89,2.443
lfm_u_521,lfm_a_204,2.006
lfm_u_521,lfm_a_207,2.541
lfm_u_521,lfm_a_209,2.095
lfm_u_521,lfm_a_226,1.959
lfm_u_521,lfm_a_230,2.221
lfm_u_521,lfm_a_300,2.037
lfm_u_521,lfm_a_333,2.283
lfm_u_521,lfm_a_377,2.49
lfm_u_521,lfm_a_403,3.207
lfm_u_521,lfm_a_424,2.237
lfm_u_521,lfm_a_430,2.804
lfm_u_521,lfm_a_486,2.617
lfm_u_521,lfm_a_492,1.945
lfm_u_521,lfm_a_498,3.595
lfm_u_521,lfm_a_499,2.907
lfm_u_521,lfm_a_536,2.712
lfm_u_521,lfm_a_537,2.736
lfm_u_521,lfm_a_687,2.315
lfm_u_521,lfm_a_840,2.711
lfm_u_521,lfm_a_982,2.424
lfm_u_521,lfm_a_1043,2.371
lfm_u_521,lfm_a_1105,1.943
lfm_u_521,lfm_a_1183,2.127
lfm_u_521,lfm_a_1186,3.471
lfm_u_521,lfm_a_1198,2.529
lfm_u_521,lfm_a_1200,2.003
lfm_u_521,lfm_a_1246,2.262
lfm_u_521,lfm_a_1541,2.607
lfm_u_521,lfm_a_1866,3.044
lfm_u_521,lfm_a_2344,2.252
lfm_u_521,lfm_a_2619,2.576
lfm_u_521,lfm_a_2840,3.31
lfm_u_521,lfm_a_2850,3.003
lfm_u_521,lfm_a_3097,2.166
lfm_u_521,lfm_a_3373,2.502
lfm_u_521,lfm_a_3946,2.218
lfm_u_521,lfm_a_4170,2.551
lfm_u_521,lfm_a_4375,2.295
lfm_u_521,lfm_a_4434,1.996
lfm_u_521,lfm_a_4820,2.244
lfm_u_521,lfm_a_4821,3.009
lfm_u_521,lfm_a_4834,2.38
lfm_u_521,lfm_a_4837,2.904
lfm_u_521,lfm_a_6127,2.292
lfm_u_521,lfm_a_6196,2.931
lfm_u_521,lfm_a_7329,2.599
lfm_u_521,lfm_a_7723,2.666
lfm_u_521,lfm_a_7724,2.193
lfm_u_521,lfm_a_7725,2.117
lfm_u_523,lfm_a_163,0.271
lfm_u_523,lfm_a_207,0.43
lfm_u_523,lfm_a_210,0.43
lfm_u_523,lfm_a_225,0.271
lfm_u_523,lfm_a_227,0.543
lfm_u_523,lfm_a_424,0.271
lfm_u_523,lfm_a_425,0.43
lfm_u_523,lfm_a_443,0.43
lfm_u_523,lfm_a_448,0.43
lfm_u_523,lfm_a_554,0.271
lfm_u_523,lfm_a_618,0.271
lfm_u_523,lfm_a_735,0.271
lfm_u_523,lfm_a_868,0.43
lfm_u_523,lfm_a_898,0.543
lfm_u_523,lfm_a_1376,0.543
lfm_u_523,lfm_a_1426,0.63
lfm_u_523,lfm_a_1427,0.271
lfm_u_523,lfm_a_1516,0.43
lfm_u_523,lfm_a_1883,0.271
lfm_u_523,lfm_a_1954,0.43
lfm_u_523,lfm_a_2265,0.543
lfm_u_523,lfm_a_2538,0.543
lfm_u_523,lfm_a_2600,0.63
lfm_u_523,lfm_a_2601,0.63
lfm_u_523,lfm_a_2815,0.43
lfm_u_523,lfm_a_2855,0.43
lfm_u_523,lfm_a_2899,0.271
lfm_u_523,lfm_a_3030,0.543
lfm_u_523,lfm_a_3732,0.271
lfm_u_523,lfm_a_4493,0.271
lfm_u_523,lfm_a_5844,0.43
lfm_u_523,lfm_a_7735,0.762
lfm_u_523,lfm_a_7736,0.762
lfm_u_523,lfm_a_7737,0.63
lfm_u_523,lfm_a_7738,0.543
lfm_u_523,lfm_a_7739,0.543
lfm_u_523,lfm_a_7740,0.43
lfm_u_523,lfm_a_7741,0.43
lfm_u_523,lfm_a_7742,0.43
lfm_u_523,lfm_a_7743,0.43
lfm_u_523,lfm_a_7744,0.43
lfm_u_523,lfm_a_7745,0.43
lfm_u_523,lfm_a_7746,0.43
lfm_u_523,lfm_a_7747,0.43
lfm_u_523,lfm_a_7748,0.43
lfm_u_523,lfm_a_7749,0.43
lfm_u_523,lfm_a_7750,0.43
lfm_u_523,lfm_a_7751,0.43
lfm_u_523,lfm_a_7752,0.271
lfm_u_523,lfm_a_7753,0.271
lfm_u_525,lfm_a_209,2.616
lfm_u_525,lfm_a_230,2.62
lfm_u_525,lfm_a_403,2.65
lfm_u_525,lfm_a_481,2.781
lfm_u_525,lfm_a_488,2.743
lfm_u_525,lfm_a_490,2.274
lfm_u_525,lfm_a_493,2.496
lfm_u_525,lfm_a_497,2.569
lfm_u_525,lfm_a_498,2.575
lfm_u_525,lfm_a_500,2.888
lfm_u_525,lfm_a_536,2.583
lfm_u_525,lfm_a_537,2.391
lfm_u_525,lfm_a_540,2.528
lfm_u_525,lfm_a_687,2.48
lfm_u_525,lfm_a_768,2.259
lfm_u_525,lfm_a_808,2.948
lfm_u_525,lfm_a_816,3.179
lfm_u_525,lfm_a_917,2.463
lfm_u_525,lfm_a_978,2.468
lfm_u_525,lfm_a_982,2.275
lfm_u_525,lfm_a_1038,2.336
lfm_u_525,lfm_a_1179,2.67
lfm_u_525,lfm_a_1180,3.127
lfm_u_525,lfm_a_1181,3.113
lfm_u_525,lfm_a_1182,2.618
lfm_u_525,lfm_a_1184,2.446
lfm_u_525,lfm_a_1185,2.59
lfm_u_525,lfm_a_1188,2.479
lfm_u_525,lfm_a_1190,2.645
lfm_u_525,lfm_a_1193,3.136
lfm_u_525,lfm_a_1195,2.82
lfm_u_525,lfm_a_1246,2.413
lfm_u_525,lfm_a_1249,2.61
lfm_u_525,lfm_a_1380,2.254
lfm_u_525,lfm_a_1672,2.717
lfm_u_525,lfm_a_1853,2.458
lfm_u_525,lfm_a_1854,2.89
lfm_u_525,lfm_a_1868,2.402
lfm_u_525,lfm_a_2618,2.498
lfm_u_525,lfm_a_2619,2.383
lfm_u_525,lfm_a_2794,2.417
lfm_u_525,lfm_a_2843,2.331
lfm_u_525,lfm_a_2847,2.489
lfm_u_525,lfm_a_2959,2.944
lfm_u_525,lfm_a_3084,2.427
lfm_u_525,lfm_a_3427,2.586
lfm_u_525,lfm_a_4104,2.445
lfm_u_525,lfm_a_7775,2.569
lfm_u_525,lfm_a_7776,2.434
lfm_u_525,lfm_a_7777,2.277
lfm_u_526,lfm_a_7,1.109
lfm_u_526,lfm_a_198,2.306
lfm_u_526,lfm_a_220,2.509
lfm_u_526,lfm_a_366,0.86
lfm_u_526,lfm_a_383,0.701
lfm_u_526,lfm_a_412,2.397
lfm_u_526,lfm_a_424,0.43
lfm_u_526,lfm_a_464,1.843
lfm_u_526,lfm_a_488,1.481
lfm_u_526,lfm_a_517,0.939
lfm_u_526,lfm_a_527,0.701
lfm_u_526,lfm_a_536,1.679
lfm_u_526,lfm_a_706,1.923
lfm_u_526,lfm_a_707,1.896
lfm_u_526,lfm_a_724,1.318
lfm_u_526,lfm_a_732,0.973
lfm_u_526,lfm_a_816,2.543
lfm_u_526,lfm_a_830,1.652
lfm_u_526,lfm_a_843,1.38
lfm_u_526,lfm_a_920,1.085
lfm_u_526,lfm_a_979,0.271
lfm_u_526,lfm_a_982,1.227
lfm_u_526,lfm_a_1041,0.43
lfm_u_526,lfm_a_1043,0.63
lfm_u_526,lfm_a_1044,2.01
lfm_u_526,lfm_a_1046,1.795
lfm_u_526,lfm_a_1110,0.43
lfm_u_526,lfm_a_1186,0.271
lfm_u_526,lfm_a_1192,1.444
lfm_u_526,lfm_a_1196,0.43
lfm_u_526,lfm_a_1249,2.191
lfm_u_526,lfm_a_1369,0.43
lfm_u_526,lfm_a_1412,2.444
lfm_u_526,lfm_a_1639,0.543
lfm_u_526,lfm_a_1672,2.434
lfm_u_526,lfm_a_1681,1.192
lfm_u_526,lfm_a_2226,0.43
lfm_u_526,lfm_a_2352,1.499
lfm_u_526,lfm_a_2595,1.49
lfm_u_526,lfm_a_2789,1.085
lfm_u_526,lfm_a_2791,0.271
lfm_u_526,lfm_a_2835,0.543
lfm_u_526,lfm_a_3316,0.814
lfm_u_526,lfm_a_3670,1.131
lfm_u_526,lfm_a_4850,1.774
lfm_u_526,lfm_a_7331,1.369
lfm_u_526,lfm_a_7778,0.63
lfm_u_526,lfm_a_7779,0.543
lfm_u_526,lfm_a_7780,0.271
lfm_u_527,lfm_a_55,2.125
lfm_u_527,lfm_a_67,2.194
lfm_u_527,lfm_a_89,3.698
lfm_u_527,lfm_a_265,1.854
lfm_u_527,lfm_a_288,2.622
lfm_u_527,lfm_a_289,2.746
lfm_u_527,lfm_a_292,2.468
lfm_u_527,lfm_a_295,2.003
lfm_u_527,lfm_a_299,1.887
lfm_u_527,lfm_a_300,1.874
lfm_u_527,lfm_a_302,1.818
lfm_u_527,lfm_a_331,2.106
lfm_u_527,lfm_a_400,2.535
lfm_u_527,lfm_a_461,2.139
lfm_u_527,lfm_a_466,2.504
lfm_u_527,lfm_a_485,2.585
lfm_u_527,lfm_a_528,2.068
lfm_u_527,lfm_a_530,1.854
lfm_u_527,lfm_a_543,2.249
lfm_u_527,lfm_a_544,2.484
lfm_u_527,lfm_a_548,2.391
lfm_u_527,lfm_a_680,2.437
lfm_u_527,lfm_a_689,2.127
lfm_u_527,lfm_a_690,2.803
lfm_u_527,lfm_a_697,2.285
lfm_u_527,lfm_a_704,2.019
lfm_u_527,lfm_a_896,1.807
lfm_u_527,lfm_a_903,2.169
lfm_u_527,lfm_a_959,2.249
lfm_u_527,lfm_a_1034,1.791
lfm_u_527,lfm_a_1037,3.043
lfm_u_527,lfm_a_1379,1.956
lfm_u_527,lfm_a_1452,1.734
lfm_u_527,lfm_a_1934,2.491
lfm_u_527,lfm_a_2025,1.774
lfm_u_527,lfm_a_2091,2.199
lfm_u_527,lfm_a_2094,2.633
lfm_u_527,lfm_a_2098,2.001
lfm_u_527,lfm_a_2102,2.899
lfm_u_527,lfm_a_2521,1.825
lfm_u_527,lfm_a_2543,3.467
lfm_u_527,lfm_a_3404,1.943
lfm_u_527,lfm_a_3502,2.008
lfm_u_527,lfm_a_4704,2.152
lfm_u_527,lfm_a_4814,2.642
lfm_u_527,lfm_a_5150,1.899
lfm_u_527,lfm_a_5460,2.006
lfm_u_527,lfm_a_7349,2.16
lfm_u_527,lfm_a_7781,2.426
lfm_u_527,lfm_a_7782,1.753
lfm_u_529,lfm_a_163,2.311
lfm_u_529,lfm_a_607,2.284
lfm_u_529,lfm_a_707,2.272
lfm_u_529,lfm_a_917,2.184
lfm_u_529,lfm_a_959,2.388
lfm_u_529,lfm_a_1073,2.248
lfm_u_529,lfm_a_1110,2.84
lfm_u_529,lfm_a_1358,2.393
lfm_u_529,lfm_a_1369,2.55
lfm_u_529,lfm_a_1411,2.305
lfm_u_529,lfm_a_1413,2.917
lfm_u_529,lfm_a_1468,2.448
lfm_u_529,lfm_a_1527,2.293
lfm_u_529,lfm_a_2463,2.27
lfm_u_529,lfm_a_2569,2.508
lfm_u_529,lfm_a_3264,2.175
lfm_u_529,lfm_a_3481,2.706
lfm_u_529,lfm_a_3774,2.275
lfm_u_529,lfm_a_4124,2.286
lfm_u_529,lfm_a_4675,2.514
lfm_u_529,lfm_a_4784,2.269
lfm_u_529,lfm_a_4790,2.438
lfm_u_529,lfm_a_5297,2.563
lfm_u_529,lfm_a_5301,2.376
lfm_u_529,lfm_a_5901,2.334
lfm_u_529,lfm_a_5902,2.201
lfm_u_529,lfm_a_6172,2.174
lfm_u_529,lfm_a_6264,2.251
lfm_u_529,lfm_a_6959,2.184
lfm_u_529,lfm_a_7047,2.247
lfm_u_529,lfm_a_7057,2.368
lfm_u_529,lfm_a_7791,2.58
lfm_u_529,lfm_a_7792,2.516
lfm_u_529,lfm_a_7793,2.432
lfm_u_529,lfm_a_7794,2.398
lfm_u_529,lfm_a_7795,2.366
lfm_u_529,lfm_a_7796,2.333
lfm_u_529,lfm_a_7797,2.323
lfm_u_529,lfm_a_7798,2.312
lfm_u_529,lfm_a_7799,2.29
lfm_u_529,lfm_a_7800,2.281
lfm_u_529,lfm_a_7801,2.278
lfm_u_529,lfm_a_7802,2.258
lfm_u_529,lfm_a_7803,2.252
lfm_u_529,lfm_a_7804,2.243
lfm_u_529,lfm_a_7805,2.23
lfm_u_529,lfm_a_7806,2.223
lfm_u_529,lfm_a_7807,2.206
lfm_u_529,lfm_a_7808,2.201
lfm_u_529,lfm_a_7809,2.197
lfm_u_530,lfm_a_59,1.444
lfm_u_530,lfm_a_72,1.523
lfm_u_530,lfm_a_81,1.766
lfm_u_530,lfm_a_84,1.472
lfm_u_530,lfm_a_182,1.413
lfm_u_530,lfm_a_228,1.21
lfm_u_530,lfm_a_416,1.523
lfm_u_530,lfm_a_433,1.153
lfm_u_530,lfm_a_526,1.192
lfm_u_530,lfm_a_548,1.29
lfm_u_530,lfm_a_689,1.472
lfm_u_530,lfm_a_703,1.652
lfm_u_530,lfm_a_722,1.29
lfm_u_530,lfm_a_1106,1.392
lfm_u_530,lfm_a_1553,1.596
lfm_u_530,lfm_a_1763,1.227
lfm_u_530,lfm_a_1776,1.318
lfm_u_530,lfm_a_1790,1.583
lfm_u_530,lfm_a_2534,1.227
lfm_u_530,lfm_a_2616,1.173
lfm_u_530,lfm_a_3164,1.499
lfm_u_530,lfm_a_3391,1.173
lfm_u_530,lfm_a_3992,1.531
lfm_u_530,lfm_a_4717,1.424
lfm_u_530,lfm_a_5184,1.539
lfm_u_530,lfm_a_5412,1.192
lfm_u_530,lfm_a_6217,1.38
lfm_u_530,lfm_a_7007,1.173
lfm_u_530,lfm_a_7324,1.244
lfm_u_530,lfm_a_7452,1.304
lfm_u_530,lfm_a_7810,1.795
lfm_u_530,lfm_a_7811,1.561
lfm_u_530,lfm_a_7812,1.531
lfm_u_530,lfm_a_7813,1.49
lfm_u_530,lfm_a_7814,1.472
lfm_u_530,lfm_a_7815,1.424
lfm_u_530,lfm_a_7816,1.369
lfm_u_530,lfm_a_7817,1.357
lfm_u_530,lfm_a_7818,1.344
lfm_u_530,lfm_a_7819,1.275
lfm_u_530,lfm_a_7820,1.26
lfm_u_530,lfm_a_7821,1.244
lfm_u_530,lfm_a_7822,1.244
lfm_u_530,lfm_a_7823,1.227
lfm_u_530,lfm_a_7824,1.227
lfm_u_530,lfm_a_7825,1.21
lfm_u_530,lfm_a_7826,1.21
lfm_u_530,lfm_a_7827,1.192
lfm_u_530,lfm_a_7828,1.192
lfm_u_530,lfm_a_7829,1.173
lfm_u_531,lfm_a_55,2.087
lfm_u_531,lfm_a_67,2.222
lfm_u_531,lfm_a_89,2.473
lfm_u_531,lfm_a_288,2.653
lfm_u_531,lfm_a_289,3.1
lfm_u_531,lfm_a_291,2.751
lfm_u_531,lfm_a_292,2.73
lfm_u_531,lfm_a_293,2.402
lfm_u_531,lfm_a_295,2.48
lfm_u_531,lfm_a_298,2.507
lfm_u_531,lfm_a_299,3.066
lfm_u_531,lfm_a_300,2.533
lfm_u_531,lfm_a_301,2.83
lfm_u_531,lfm_a_302,2.603
lfm_u_531,lfm_a_306,2.171
lfm_u_531,lfm_a_307,2.161
lfm_u_531,lfm_a_320,2.27
lfm_u_531,lfm_a_324,2.708
lfm_u_531,lfm_a_325,3.233
lfm_u_531,lfm_a_333,2.633
lfm_u_531,lfm_a_342,2.037
lfm_u_531,lfm_a_344,2.853
lfm_u_531,lfm_a_378,2.113
lfm_u_531,lfm_a_458,2.056
lfm_u_531,lfm_a_461,2.821
lfm_u_531,lfm_a_464,2.312
lfm_u_531,lfm_a_466,2.723
lfm_u_531,lfm_a_498,2.268
lfm_u_531,lfm_a_523,2.371
lfm_u_531,lfm_a_524,2.144
lfm_u_531,lfm_a_525,2.035
lfm_u_531,lfm_a_528,2.113
lfm_u_531,lfm_a_543,2.134
lfm_u_531,lfm_a_679,2.754
lfm_u_531,lfm_a_681,2.302
lfm_u_531,lfm_a_686,2.919
lfm_u_531,lfm_a_701,2.277
lfm_u_531,lfm_a_704,2.3
lfm_u_531,lfm_a_797,2.052
lfm_u_531,lfm_a_908,2.49
lfm_u_531,lfm_a_1042,2.157
lfm_u_531,lfm_a_1047,2.082
lfm_u_531,lfm_a_1246,2.332
lfm_u_531,lfm_a_1458,2.584
